misconception_type	convo_turn	done	previous_action_id	listen_to_feedback	problem_progress	progress_delta	correct_solution	next_action_hint_strength	next_action_id
5	16	0	28.0	1	75	25	0	2	1
5	17	0	22.0	1	75	0	0	3	1
5	18	0	28.0	1	100	25	1	0	3
1	19	0	65.0	0	0	-100	0	0	3
1	20	0	60.0	0	50	50	0	2	0
1	21	0	2.0	1	50	0	0	3	0
1	22	1	13.0	1	100	50	1	1	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	0
2	3	0	2.0	1	75	0	0	3	0
2	4	0	3.0	1	75	0	0	3	2
2	5	1	58.0	1	100	25	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	100	100	1	1	3
3	3	1	66.0	1	100	0	1	1	0
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	3	0
4	3	0	3.0	1	50	-25	0	3	0
4	4	0	3.0	1	50	0	0	2	3
4	5	1	77.0	1	100	50	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	1	75	75	0	2	3
5	3	0	72.0	1	75	0	0	2	2
2	4	0	57.0	0	0	-75	0	1	0
2	5	0	1.0	0	30	30	0	2	0
2	6	0	2.0	0	40	10	0	2	0
2	7	0	7.0	1	75	35	0	2	0
2	8	0	2.0	1	75	0	0	2	0
2	9	0	7.0	0	50	-25	0	2	1
2	10	0	27.0	0	50	0	0	2	1
2	11	0	27.0	1	100	50	1	1	0
2	12	0	6.0	0	75	-25	0	2	0
2	13	1	2.0	1	100	25	1	0	3
4	1	0	0.0	0	0	0	0	1	1
4	2	0	21.0	1	25	25	0	3	1
4	3	0	23.0	1	75	50	0	2	1
4	4	0	27.0	0	50	-25	0	2	1
4	5	0	27.0	1	75	25	0	2	0
4	6	0	2.0	0	50	-25	0	2	1
4	7	0	22.0	0	60	10	0	2	1
4	8	1	22.0	1	100	40	1	0	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	1	100	100	1	1	3
5	3	0	66.0	1	100	0	1	0	3
5	4	0	65.0	1	100	0	1	0	3
5	5	0	65.0	1	75	-25	0	2	1
5	6	0	37.0	0	25	-50	0	2	1
5	7	0	22.0	0	50	25	0	3	1
5	8	0	28.0	0	25	-25	0	3	1
5	9	0	28.0	0	25	0	0	2	1
5	10	0	27.0	0	30	5	0	2	1
5	11	0	27.0	0	30	0	0	2	1
2	12	0	27.0	0	0	-30	0	0	3
2	13	0	60.0	0	75	75	0	2	2
2	14	0	57.0	0	50	-25	0	3	0
2	15	0	8.0	1	75	25	0	2	2
2	16	1	57.0	1	100	25	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	3	2
4	3	1	58.0	1	100	50	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	75	75	0	2	3
5	3	0	77.0	1	75	0	0	2	0
5	4	0	7.0	1	50	-25	0	2	0
5	5	0	12.0	0	50	0	0	3	2
5	6	1	58.0	1	100	50	1	0	3
1	1	0	0.0	0	0	0	0	1	0
1	2	0	1.0	1	100	100	1	1	3
1	3	1	66.0	1	100	0	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	1	75	75	0	2	0
4	3	0	2.0	1	100	25	1	1	3
5	4	0	66.0	0	0	-100	0	0	3
5	5	0	60.0	1	100	100	1	1	3
5	6	1	66.0	1	100	0	1	0	3
1	1	0	0.0	0	0	0	0	1	0
1	2	0	1.0	1	80	80	0	3	0
1	3	0	8.0	1	75	-5	0	3	0
1	4	0	3.0	1	75	0	0	2	0
1	5	1	2.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	1	0
4	2	0	1.0	1	25	25	0	1	1
4	3	0	36.0	1	50	25	0	2	0
4	4	0	2.0	0	50	0	0	2	0
4	5	1	2.0	1	100	50	1	1	3
5	1	0	0.0	0	0	0	0	1	0
5	2	0	1.0	1	25	25	0	2	0
5	3	0	2.0	1	25	0	0	1	0
5	4	0	1.0	0	25	0	0	2	0
5	5	0	2.0	1	10	-15	0	1	0
5	6	0	1.0	1	75	65	0	2	0
5	7	1	2.0	1	100	25	1	1	0
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	2	1
1	3	0	27.0	0	50	0	0	2	2
1	4	1	57.0	1	100	50	1	1	0
2	1	0	0.0	0	0	0	0	1	1
2	2	0	36.0	0	50	50	0	2	1
2	3	0	27.0	0	75	25	0	3	2
2	4	0	58.0	0	50	-25	0	3	2
2	5	1	58.0	1	100	50	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	75.0	0	75	75	0	2	0
3	3	0	2.0	1	75	0	0	2	1
3	4	0	27.0	0	75	0	0	2	1
3	5	0	42.0	0	50	-25	0	3	2
4	6	0	58.0	0	0	-50	0	0	3
4	7	0	60.0	0	30	30	0	2	1
4	8	0	27.0	0	25	-5	0	2	2
4	9	0	57.0	0	25	0	0	3	2
4	10	0	58.0	0	25	0	0	3	2
4	11	0	58.0	0	50	25	0	3	2
4	12	0	58.0	1	100	50	1	0	3
5	13	0	65.0	0	0	-100	0	0	3
5	14	0	60.0	0	50	50	0	2	1
5	15	0	22.0	1	75	25	0	2	1
5	16	0	22.0	1	10	-65	0	2	2
5	17	0	47.0	1	75	65	0	2	1
5	18	0	27.0	0	50	-25	0	3	2
5	19	0	48.0	0	75	25	0	3	2
5	20	0	58.0	0	25	-50	0	3	2
2	21	0	58.0	0	0	-25	0	0	3
2	22	0	60.0	1	70	70	0	2	1
2	23	0	27.0	1	50	-20	0	2	1
2	24	0	22.0	1	50	0	0	2	1
2	25	0	22.0	1	75	25	0	2	1
2	26	0	22.0	1	25	-50	0	2	1
2	27	0	37.0	1	75	50	0	2	1
2	28	0	37.0	1	75	0	0	2	1
2	29	0	22.0	1	100	25	1	1	1
2	30	0	21.0	0	75	-25	0	2	1
2	31	0	27.0	1	100	25	1	0	3
3	32	0	65.0	0	0	-100	0	1	1
3	33	0	21.0	1	40	40	0	3	1
3	34	0	28.0	0	40	0	0	3	1
3	35	0	28.0	0	25	-15	0	2	1
3	36	0	27.0	0	50	25	0	2	1
3	37	0	27.0	0	40	-10	0	2	1
3	38	0	27.0	0	40	0	0	2	1
3	39	0	22.0	0	40	0	0	3	1
3	40	0	28.0	1	90	50	0	2	1
3	41	0	27.0	1	100	10	1	2	1
4	42	0	22.0	0	0	-100	0	1	1
4	43	0	21.0	1	75	75	0	1	1
4	44	0	21.0	0	50	-25	0	2	1
4	45	1	27.0	1	100	50	1	0	3
5	1	0	0.0	0	0	0	0	1	1
5	2	0	21.0	0	25	25	0	2	1
5	3	0	22.0	0	50	25	0	2	1
5	4	1	27.0	1	100	50	1	0	3
1	1	0	0.0	0	0	0	0	1	2
1	2	0	46.0	0	75	75	0	2	0
1	3	0	2.0	0	25	-50	0	2	2
1	4	0	57.0	1	25	0	0	2	0
1	5	0	2.0	1	40	15	0	3	2
1	6	0	58.0	1	50	10	0	2	0
1	7	0	2.0	0	50	0	0	3	2
1	8	0	58.0	0	75	25	0	3	2
2	9	0	58.0	0	0	-75	0	0	3
2	10	0	60.0	0	25	25	0	2	1
2	11	0	27.0	0	30	5	0	2	1
2	12	0	22.0	1	50	20	0	3	1
2	13	0	28.0	0	50	0	0	3	0
2	14	0	3.0	0	50	0	0	2	1
2	15	0	22.0	1	40	-10	0	2	0
2	16	0	2.0	1	75	35	0	2	0
2	17	1	2.0	1	100	25	1	0	3
3	1	0	0.0	0	0	0	0	1	1
3	2	0	21.0	1	100	100	1	0	3
3	3	0	65.0	1	75	-25	1	2	0
3	4	1	2.0	1	75	0	0	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	40	40	0	2	1
4	3	0	27.0	1	50	10	0	2	0
4	4	0	12.0	0	25	-25	0	2	1
4	5	0	22.0	1	50	25	0	2	0
4	6	0	2.0	1	50	0	0	3	0
4	7	0	3.0	0	25	-25	0	3	2
4	8	0	58.0	0	40	15	0	3	2
4	9	0	58.0	1	75	35	0	3	2
4	10	0	58.0	1	75	0	0	3	0
2	11	0	3.0	0	0	-75	0	0	3
2	12	0	60.0	1	100	100	1	1	2
2	13	0	56.0	1	100	0	1	1	1
3	14	0	36.0	0	0	-100	0	1	1
3	15	0	21.0	1	50	50	0	3	0
3	16	0	3.0	1	75	25	0	3	0
3	17	0	3.0	1	50	-25	0	2	1
3	18	0	27.0	1	90	40	0	2	0
3	19	0	7.0	1	85	-5	0	3	0
3	20	0	13.0	0	75	-10	0	2	1
4	21	0	27.0	0	0	-75	0	0	1
4	22	0	20.0	0	50	50	0	2	0
4	23	0	2.0	1	75	25	0	3	0
4	24	0	13.0	1	50	-25	0	2	2
4	25	0	47.0	0	50	0	0	2	1
4	26	0	27.0	1	50	0	0	2	3
4	27	0	72.0	0	50	0	0	3	2
4	28	0	58.0	0	50	0	0	3	0
1	29	0	13.0	0	0	-50	0	0	3
1	30	0	60.0	0	50	50	0	3	0
1	31	0	13.0	0	25	-25	0	2	3
1	32	0	77.0	0	50	25	0	3	2
1	33	0	58.0	1	50	0	0	2	0
1	34	0	2.0	0	50	0	0	3	2
2	35	0	58.0	0	0	-50	0	0	3
2	36	0	60.0	0	50	50	0	2	0
2	37	0	12.0	1	75	25	0	3	0
2	38	0	3.0	0	50	-25	0	3	2
2	39	0	58.0	0	50	0	0	3	2
2	40	0	58.0	1	50	0	0	3	2
4	41	0	58.0	0	0	-50	0	0	3
4	42	0	60.0	0	50	50	0	2	1
4	43	0	27.0	1	20	-30	0	2	0
4	44	0	12.0	1	20	0	0	2	0
4	45	0	2.0	1	50	30	0	2	0
4	46	0	2.0	0	25	-25	0	2	0
4	47	0	2.0	1	50	25	0	3	2
4	48	0	58.0	0	50	0	0	3	0
4	49	0	13.0	0	25	-25	0	3	2
4	50	0	58.0	0	25	0	0	3	2
5	51	0	58.0	0	0	-25	0	0	3
5	52	0	60.0	0	60	60	0	3	0
5	53	0	13.0	0	50	-10	0	2	1
2	54	0	27.0	0	0	-50	0	0	3
2	55	0	60.0	0	75	75	0	2	1
2	56	0	22.0	0	25	-50	0	2	1
2	57	0	27.0	0	25	0	0	2	1
2	58	0	27.0	1	50	25	0	3	0
2	59	0	3.0	0	50	0	0	2	1
2	60	0	27.0	1	50	0	0	2	3
2	61	0	72.0	0	25	-25	0	2	1
2	62	0	27.0	0	50	25	0	2	1
2	63	1	27.0	1	75	25	0	3	2
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	75	75	0	3	2
3	3	0	58.0	1	75	0	0	2	1
3	4	0	22.0	0	50	-25	0	2	1
3	5	0	22.0	0	50	0	0	2	1
3	6	0	27.0	1	75	25	0	2	0
3	7	0	2.0	0	50	-25	0	2	0
3	8	0	2.0	0	50	0	0	2	1
3	9	0	27.0	1	75	25	0	3	0
3	10	0	3.0	0	50	-25	0	2	1
3	11	0	27.0	0	50	0	0	3	2
4	12	0	58.0	0	0	-50	0	0	3
4	13	0	60.0	0	30	30	0	2	1
4	14	0	27.0	1	40	10	0	3	2
4	15	0	48.0	1	75	35	0	2	1
4	16	0	37.0	1	50	-25	0	2	0
4	17	0	2.0	1	75	25	0	2	0
4	18	0	2.0	1	100	25	1	0	3
5	19	0	65.0	0	0	-100	0	0	3
5	20	0	60.0	0	25	25	0	3	0
5	21	0	3.0	0	25	0	0	2	1
5	22	0	22.0	0	25	0	0	3	0
5	23	0	13.0	0	25	0	0	2	1
5	24	0	27.0	1	50	25	0	3	2
5	25	0	58.0	0	25	-25	0	3	2
5	26	0	58.0	0	25	0	0	2	1
5	27	0	27.0	0	25	0	0	3	2
5	28	0	58.0	1	75	50	0	3	2
1	29	0	58.0	0	0	-75	0	0	3
1	30	0	60.0	0	50	50	0	2	1
1	31	0	27.0	0	50	0	0	2	1
1	32	0	27.0	0	25	-25	0	3	0
2	33	0	3.0	0	0	-25	0	0	3
2	34	0	60.0	1	90	90	1	1	1
2	35	0	21.0	1	25	-65	0	1	1
2	36	0	36.0	1	75	50	0	2	0
2	37	0	2.0	1	50	-25	0	2	1
2	38	0	37.0	0	75	25	1	2	1
2	39	0	27.0	1	90	15	1	2	2
3	40	0	57.0	0	0	-90	0	0	3
3	41	0	60.0	0	50	50	0	2	1
3	42	0	27.0	0	50	0	0	2	1
3	43	0	27.0	0	25	-25	0	3	2
5	44	0	58.0	0	0	-25	0	0	3
5	45	0	60.0	0	50	50	0	2	1
5	46	0	22.0	1	30	-20	0	2	0
5	47	0	2.0	0	30	0	0	2	1
5	48	0	37.0	1	50	20	0	2	2
5	49	0	47.0	0	50	0	0	2	1
5	50	0	22.0	1	100	50	1	1	1
1	51	0	21.0	0	0	-100	0	1	0
1	52	0	1.0	0	50	50	0	2	1
1	53	0	22.0	0	50	0	0	3	0
1	54	0	3.0	1	50	0	0	1	2
1	55	1	46.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	25	25	0	3	2
2	3	0	58.0	1	75	50	0	2	2
2	4	0	57.0	1	75	0	0	2	0
2	5	0	2.0	1	50	-25	0	2	0
2	6	0	2.0	1	50	0	0	2	0
2	7	0	2.0	0	75	25	0	3	2
2	8	0	58.0	1	25	-50	0	2	2
2	9	0	57.0	0	75	50	0	3	2
2	10	0	58.0	0	75	0	0	3	2
3	11	0	58.0	0	0	-75	0	0	3
3	12	0	60.0	0	10	10	0	0	3
3	13	0	75.0	1	85	75	0	2	0
3	14	0	2.0	1	50	-35	0	3	0
3	15	0	13.0	0	25	-25	0	3	0
3	16	0	3.0	0	50	25	0	3	2
4	17	0	58.0	0	0	-50	0	0	3
4	18	0	60.0	0	0	0	0	1	0
4	19	0	1.0	1	90	90	0	2	0
4	20	0	2.0	1	100	10	1	0	3
3	21	0	65.0	0	0	-100	0	0	3
3	22	0	60.0	0	25	25	0	2	0
3	23	0	7.0	1	25	0	0	3	2
3	24	0	58.0	1	25	0	0	2	0
3	25	0	2.0	0	25	0	0	2	0
3	26	0	2.0	1	50	25	0	3	2
3	27	0	48.0	1	50	0	0	2	0
3	28	1	2.0	1	100	50	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	2	1
1	3	0	27.0	1	75	25	0	3	1
2	4	0	28.0	0	0	-75	0	0	3
2	5	0	60.0	0	30	30	0	2	1
2	6	0	27.0	1	30	0	0	2	1
2	7	0	37.0	1	50	20	0	2	0
2	8	0	2.0	1	50	0	0	2	0
2	9	0	2.0	1	75	25	0	3	0
3	10	0	3.0	0	0	-75	0	0	3
3	11	0	60.0	0	50	50	0	2	0
3	12	0	2.0	1	50	0	0	3	1
3	13	0	28.0	1	50	0	0	3	1
3	14	0	28.0	0	40	-10	0	3	0
3	15	0	3.0	0	25	-15	0	3	2
4	16	0	58.0	0	0	-25	0	0	3
4	17	0	60.0	0	25	25	0	2	1
4	18	0	27.0	1	25	0	0	2	0
5	19	0	2.0	0	0	-25	0	0	3
5	20	0	60.0	0	40	40	0	2	1
5	21	0	22.0	1	30	-10	0	2	1
5	22	0	37.0	1	75	45	0	2	1
5	23	0	27.0	0	25	-50	0	2	0
5	24	0	2.0	1	30	5	0	3	1
5	25	0	28.0	1	50	20	0	2	0
5	26	0	2.0	1	50	0	0	3	0
5	27	0	3.0	1	50	0	0	3	0
5	28	0	3.0	1	50	0	0	2	0
1	29	0	7.0	0	0	-50	0	0	3
1	30	0	60.0	0	50	50	0	2	1
1	31	0	27.0	0	25	-25	0	2	1
1	32	0	37.0	1	25	0	0	2	0
1	33	0	2.0	1	25	0	0	3	2
1	34	0	58.0	1	75	50	0	2	0
2	35	0	2.0	0	0	-75	0	0	3
2	36	0	60.0	0	50	50	0	2	0
2	37	0	2.0	0	35	-15	0	3	0
3	38	0	13.0	0	0	-35	0	0	3
3	39	0	60.0	0	50	50	0	2	0
3	40	0	2.0	0	25	-25	0	2	0
3	41	0	12.0	1	20	-5	0	2	0
3	42	0	2.0	0	50	30	0	2	0
3	43	0	2.0	1	100	50	1	1	0
4	44	0	6.0	0	0	-100	0	0	3
4	45	0	60.0	0	50	50	0	2	0
4	46	0	12.0	1	100	50	1	1	0
5	47	0	6.0	0	0	-100	0	0	3
5	48	0	60.0	0	50	50	0	3	0
5	49	0	3.0	1	50	0	0	2	0
5	50	0	2.0	1	100	50	1	2	0
5	51	0	7.0	1	75	-25	0	2	2
1	52	0	57.0	0	0	-75	0	0	3
1	53	0	60.0	1	100	100	1	1	0
1	54	0	6.0	1	50	-50	0	2	2
1	55	1	47.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	1
2	3	0	22.0	1	50	0	0	2	2
2	4	0	47.0	1	50	0	0	3	2
3	5	0	58.0	0	0	-50	0	0	3
3	6	0	60.0	0	70	70	0	2	0
3	7	0	2.0	1	25	-45	0	2	2
3	8	0	47.0	1	50	25	0	2	1
3	9	0	22.0	0	60	10	0	3	2
4	10	0	58.0	0	0	-60	0	0	3
4	11	0	60.0	0	75	75	0	2	1
4	12	0	27.0	1	75	0	0	1	1
4	13	0	21.0	1	100	25	1	1	2
5	14	0	46.0	0	0	-100	0	0	3
5	15	0	60.0	0	50	50	0	2	1
5	16	0	27.0	1	25	-25	0	1	1
5	17	0	36.0	1	50	25	0	2	1
5	18	0	22.0	1	75	25	0	2	2
5	19	1	47.0	1	100	25	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	50	50	0	2	1
1	3	0	27.0	1	50	0	0	2	1
1	4	0	22.0	1	75	25	0	2	1
1	5	0	27.0	0	50	-25	0	2	1
1	6	0	27.0	0	50	0	0	2	1
1	7	0	27.0	1	75	25	0	2	1
1	8	0	27.0	1	75	0	0	3	2
1	9	1	58.0	1	100	25	1	1	1
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	1
2	3	0	27.0	0	25	-25	0	3	1
2	4	0	28.0	1	50	25	0	3	1
2	5	0	28.0	0	40	-10	0	3	1
2	6	0	28.0	0	25	-15	0	3	2
2	7	1	58.0	1	100	75	1	1	1
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	50	50	0	2	1
3	3	0	27.0	1	75	25	0	3	1
3	4	0	28.0	1	75	0	0	2	1
3	5	1	22.0	1	100	25	1	1	1
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	2	1
4	3	0	22.0	0	50	-25	0	3	1
4	4	0	28.0	0	30	-20	0	2	1
4	5	0	37.0	0	20	-10	0	2	1
4	6	0	22.0	1	50	30	0	2	1
4	7	0	22.0	1	40	-10	0	2	1
4	8	0	22.0	1	40	0	0	3	2
4	9	1	48.0	1	100	60	1	1	1
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	1
5	3	0	27.0	1	75	25	0	2	1
5	4	1	27.0	0	50	-25	0	2	1
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	0
1	3	0	2.0	0	25	-50	0	2	0
1	4	1	2.0	1	100	75	1	2	2
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	1	100	100	1	1	3
3	3	0	66.0	0	0	-100	0	0	3
3	4	0	60.0	1	90	90	0	3	0
3	5	1	8.0	1	100	10	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	75	75	0	2	0
4	3	0	2.0	1	75	0	0	2	0
4	4	0	7.0	1	75	0	0	2	1
4	5	0	22.0	1	40	-35	0	3	2
4	6	1	58.0	1	100	60	1	1	2
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	1	25	25	0	2	0
5	3	0	12.0	1	75	50	0	2	0
5	4	0	2.0	1	100	25	1	1	1
5	5	0	21.0	1	50	-50	0	1	3
5	6	1	76.0	1	25	-25	0	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	1
1	3	0	27.0	1	30	-45	0	2	0
1	4	0	2.0	0	50	20	0	2	1
1	5	1	27.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	25	25	0	3	2
2	3	0	58.0	0	50	25	0	2	1
2	4	0	27.0	1	50	0	0	2	1
2	5	0	37.0	1	75	25	0	3	2
2	6	0	58.0	0	25	-50	0	2	1
2	7	0	27.0	0	50	25	0	3	2
2	8	0	58.0	1	50	0	0	3	0
2	9	1	3.0	1	100	50	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	50	50	0	3	0
4	3	0	3.0	0	60	10	0	2	1
4	4	0	27.0	0	25	-35	0	2	2
4	5	0	47.0	1	25	0	0	1	1
4	6	1	21.0	1	100	75	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	2	1
5	3	0	27.0	1	25	-25	0	2	1
5	4	1	37.0	1	75	50	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	1
1	3	0	27.0	1	25	-50	0	2	1
1	4	0	37.0	1	50	25	0	2	1
1	5	0	22.0	0	75	25	0	2	1
1	6	1	27.0	1	100	25	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	50	50	0	2	1
2	3	0	27.0	1	50	0	0	2	1
2	4	0	27.0	1	50	0	0	2	1
2	5	0	22.0	1	50	0	0	3	1
2	6	0	28.0	1	75	25	0	2	1
2	7	1	22.0	1	100	25	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	50	50	0	2	1
3	3	0	27.0	1	75	25	0	2	1
3	4	1	27.0	1	100	25	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	40	40	0	2	1
4	3	0	27.0	1	10	-30	0	2	1
4	4	0	22.0	1	50	40	0	2	1
4	5	0	27.0	0	50	0	0	3	1
4	6	0	28.0	1	50	0	0	3	1
4	7	0	28.0	1	75	25	0	2	1
4	8	0	37.0	0	50	-25	0	2	1
4	9	0	27.0	1	50	0	0	2	3
5	10	0	72.0	0	0	-50	0	0	3
5	11	0	60.0	1	100	100	1	1	1
5	12	0	21.0	1	100	0	1	1	1
5	13	1	21.0	1	100	0	1	0	3
1	1	0	0.0	0	0	0	0	1	1
1	2	0	21.0	1	30	30	0	2	1
1	3	0	27.0	1	75	45	0	3	2
1	4	0	58.0	1	100	25	1	0	3
2	5	0	65.0	0	0	-100	0	1	1
2	6	0	21.0	1	25	25	0	2	1
2	7	0	37.0	1	25	0	0	3	0
2	8	0	3.0	0	50	25	0	3	1
2	9	0	28.0	0	25	-25	0	3	2
2	10	0	58.0	0	25	0	0	3	1
2	11	0	28.0	1	50	25	0	2	3
2	12	0	72.0	1	100	50	1	0	3
3	13	0	65.0	0	0	-100	0	1	1
3	14	0	21.0	1	25	25	0	1	1
3	15	0	36.0	1	25	0	0	2	1
3	16	0	37.0	0	75	50	0	3	0
3	17	0	13.0	0	40	-35	0	2	1
3	18	0	27.0	0	50	10	0	2	1
3	19	0	27.0	1	50	0	0	3	2
3	20	0	48.0	1	100	50	1	0	3
4	21	0	65.0	0	0	-100	0	1	0
4	22	0	1.0	1	40	40	0	2	1
4	23	0	27.0	1	25	-15	0	1	1
4	24	0	21.0	0	40	15	0	2	1
4	25	0	27.0	1	75	35	0	2	1
4	26	0	22.0	1	40	-35	0	1	3
4	27	0	71.0	0	25	-15	0	2	2
4	28	0	57.0	0	30	5	0	3	2
4	29	0	58.0	0	50	20	0	3	2
4	30	0	58.0	0	50	0	0	2	3
5	31	0	72.0	0	0	-50	0	1	1
5	32	0	21.0	1	50	50	0	2	1
5	33	0	27.0	1	75	25	0	2	3
5	34	0	72.0	1	100	25	1	0	3
2	35	0	65.0	0	0	-100	0	0	3
2	36	0	60.0	0	75	75	1	1	1
2	37	1	36.0	1	100	25	1	0	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	1	100	100	1	1	0
4	3	1	6.0	1	100	0	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	25	25	0	1	1
5	3	0	21.0	0	30	5	0	2	1
5	4	0	27.0	1	75	45	0	3	0
5	5	0	3.0	1	50	-25	0	2	0
5	6	1	2.0	1	100	50	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	30	30	0	2	1
1	3	0	22.0	1	75	45	0	2	1
1	4	0	37.0	1	60	-15	0	2	0
1	5	0	2.0	1	50	-10	0	2	0
1	6	0	2.0	0	50	0	0	2	0
1	7	0	7.0	1	30	-20	0	2	0
1	8	1	7.0	1	100	70	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	40	40	0	2	0
2	3	0	2.0	0	25	-15	0	3	0
2	4	0	3.0	1	50	25	0	3	0
2	5	0	8.0	0	25	-25	0	3	0
2	6	1	18.0	1	100	75	1	0	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	40	40	0	3	0
3	3	0	13.0	1	50	10	0	2	0
3	4	0	7.0	1	50	0	0	3	0
3	5	1	3.0	1	100	50	1	1	3
4	1	0	0.0	0	0	0	0	0	3
4	2	0	60.0	0	25	25	0	2	0
4	3	0	12.0	0	50	25	0	3	0
4	4	0	18.0	0	50	0	0	3	0
4	5	1	13.0	1	75	25	0	2	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	100	100	1	1	0
5	3	1	1.0	1	100	0	1	1	3
1	1	0	0.0	0	0	0	0	0	3
1	2	0	60.0	0	75	75	0	2	0
1	3	1	2.0	1	100	25	1	0	3
1	1	0	0.0	0	0	0	0	1	0
1	2	0	1.0	1	30	30	0	2	0
1	3	0	2.0	1	25	-5	0	1	1
1	4	0	36.0	0	40	15	0	3	1
1	5	0	28.0	0	25	-15	0	2	2
1	6	0	57.0	0	20	-5	0	3	2
1	7	1	58.0	1	100	80	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	1	25	25	0	2	1
2	3	0	37.0	1	40	15	0	2	1
2	4	0	37.0	1	50	10	0	2	0
2	5	0	2.0	1	60	10	0	2	0
2	6	1	2.0	1	100	40	1	1	3
3	1	0	0.0	0	0	0	0	1	0
3	2	0	1.0	1	25	25	0	2	1
3	3	0	37.0	0	75	50	0	2	1
3	4	0	27.0	0	75	0	0	3	0
3	5	0	18.0	1	40	-35	0	2	0
3	6	0	2.0	1	75	35	0	2	0
3	7	1	7.0	1	100	25	1	0	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	75	75	0	3	2
5	3	0	58.0	1	50	-25	0	2	1
5	4	0	27.0	0	50	0	0	3	2
5	5	0	58.0	1	100	50	1	0	3
1	6	0	65.0	0	0	-100	0	0	3
1	7	0	60.0	0	50	50	0	3	0
1	8	1	13.0	1	100	50	1	0	3
2	1	0	0.0	0	0	0	0	0	3
2	2	0	60.0	0	75	75	0	2	0
2	3	1	2.0	1	100	25	1	1	3
3	1	0	0.0	0	0	0	0	0	3
3	2	0	60.0	0	25	25	0	2	0
3	3	0	2.0	0	50	25	0	3	0
3	4	0	13.0	1	50	0	0	2	0
3	5	0	2.0	0	25	-25	0	3	2
3	6	0	58.0	0	25	0	0	3	0
3	7	0	3.0	1	50	25	0	3	0
3	8	0	8.0	1	75	25	0	3	2
3	9	0	58.0	1	50	-25	0	3	2
4	10	0	58.0	0	0	-50	0	0	3
4	11	0	60.0	0	75	75	0	2	1
4	12	1	27.0	1	100	25	1	1	3
5	1	0	0.0	0	0	0	0	0	3
5	2	0	60.0	0	50	50	0	1	3
5	3	0	76.0	1	50	0	0	2	0
5	4	0	2.0	1	50	0	0	2	0
5	5	0	2.0	1	50	0	0	2	0
5	6	1	2.0	1	100	50	1	0	3
1	1	0	0.0	0	0	0	0	0	3
