misconception_type,convo_turn,done,previous_action_id,listen_to_feedback,problem_progress,progress_delta,correct_solution,next_action_hint_strength,next_action_id
1,8,0,58,0,0,-50,0,0,60
1,9,0,60,0,40,40,0,2,27
1,10,0,27,1,50,10,0,3,38
1,11,0,38,0,25,-25,0,3,28
1,12,0,28,0,40,15,0,3,58
1,13,0,58,1,50,10,0,2,22
1,14,0,22,0,30,-20,0,2,27
2,15,0,27,0,0,-30,0,0,60
2,16,0,60,0,75,75,0,2,27
2,17,0,27,0,40,-35,0,2,27
2,18,0,27,0,50,10,0,2,27
2,19,0,27,1,25,-25,0,1,36
2,20,0,36,1,75,50,0,2,37
2,21,0,37,0,50,-25,0,2,27
2,22,0,27,1,100,50,1,1,36
2,23,0,36,0,50,-50,0,2,27
2,24,1,27,1,100,50,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,27
3,3,1,27,1,100,50,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,22
4,3,0,22,0,75,25,0,3,28
4,4,0,28,1,75,0,0,2,27
4,5,0,27,1,100,25,1,2,57
4,6,1,57,1,100,0,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,40,40,0,2,27
5,3,0,27,1,75,35,0,2,22
5,4,0,22,1,100,25,1,1,46
5,5,0,46,1,100,0,1,0,65
2,6,0,65,0,0,-100,0,0,60
2,7,0,60,0,75,75,0,2,22
2,8,0,22,0,10,-65,0,2,37
2,9,0,37,1,30,20,0,2,37
2,10,0,37,1,40,10,0,3,13
2,11,0,13,0,50,10,0,3,58
2,12,0,58,1,75,25,0,3,58
2,13,1,58,1,100,25,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,25,25,0,2,27
4,3,0,27,1,40,15,0,2,2
4,4,0,2,0,25,-15,0,3,58
4,5,0,58,0,25,0,0,3,58
4,6,0,58,1,90,65,1,2,7
4,7,1,7,1,100,10,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,25,25,0,1,76
5,3,0,76,0,25,0,0,1,76
5,4,0,76,1,75,50,0,2,2
5,5,0,2,1,50,-25,0,2,2
5,6,0,2,0,50,0,0,3,58
5,7,0,58,1,75,25,0,2,7
5,8,0,7,1,75,0,0,2,2
5,9,0,2,1,100,25,1,0,65
1,10,0,65,0,0,-100,0,0,60
1,11,0,60,0,75,75,0,3,3
1,12,0,3,1,75,0,0,3,18
1,13,1,18,1,100,25,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,40,40,0,2,2
2,3,0,2,1,50,10,0,2,2
2,4,0,2,1,40,-10,0,2,2
2,5,0,2,1,25,-15,0,2,47
2,6,1,47,1,100,75,1,1,71
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,75,75,0,2,27
3,3,1,27,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,2
5,3,1,2,1,100,50,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,25,25,0,2,27
1,3,0,27,0,25,0,0,3,13
1,4,0,13,1,25,0,0,2,37
1,5,0,37,1,50,25,0,2,2
1,6,0,2,1,50,0,0,2,2
1,7,1,2,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,1,75,25,0,2,27
2,4,0,27,1,75,0,0,2,27
2,5,0,27,0,50,-25,0,2,22
2,6,0,22,1,50,0,0,1,36
2,7,0,36,1,25,-25,0,1,36
2,8,1,36,1,75,50,0,2,77
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,27
3,3,0,27,1,75,25,0,3,28
3,4,0,28,1,100,25,1,1,66
4,5,0,66,0,0,-100,0,0,60
4,6,0,60,0,25,25,0,2,27
4,7,0,27,1,50,25,0,2,77
4,8,0,77,0,30,-20,0,2,22
4,9,0,22,0,30,0,0,3,3
4,10,0,3,1,50,20,0,3,3
4,11,0,3,0,25,-25,0,3,58
4,12,0,58,0,50,25,0,1,26
4,13,0,26,1,50,0,0,3,58
4,14,0,58,1,50,0,0,2,27
4,15,0,27,1,100,50,1,1,66
5,16,0,66,0,0,-100,0,0,60
5,17,0,60,0,60,60,0,2,27
5,18,0,27,1,75,15,0,2,2
5,19,1,2,0,75,0,0,2,77
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,3,8
1,3,0,8,1,50,-25,0,2,27
1,4,0,27,1,20,-30,0,2,42
1,5,0,42,1,50,30,0,2,2
1,6,0,2,1,100,50,1,0,65
1,7,0,65,0,25,-75,0,3,3
1,8,0,3,1,50,25,0,2,2
1,9,0,2,1,75,25,0,2,2
1,10,1,2,1,100,25,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,2
4,3,0,2,1,50,0,0,3,3
4,4,0,3,1,75,25,0,2,2
4,5,1,2,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,2
5,3,0,2,1,25,-25,0,2,2
5,4,0,2,1,50,25,0,3,58
5,5,0,58,1,50,0,0,2,2
5,6,0,2,0,75,25,0,2,2
5,7,0,2,1,75,0,0,2,2
5,8,0,2,0,50,-25,0,3,13
5,9,1,13,1,100,50,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,1,75,75,0,2,7
1,3,1,7,1,75,0,0,2,72
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,0,25,-25,0,2,12
2,4,1,12,1,100,75,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,3,3
3,3,0,3,0,25,-25,0,2,27
3,4,0,27,0,25,0,0,2,2
3,5,0,2,1,50,25,0,3,58
4,6,0,58,0,0,-50,0,0,60
4,7,0,60,0,25,25,0,2,27
4,8,0,27,0,25,0,0,2,27
4,9,0,27,1,100,75,1,1,66
5,10,0,66,0,0,-100,0,0,60
5,11,0,60,0,75,75,0,3,13
5,12,0,13,1,75,0,0,2,22
5,13,0,22,0,50,-25,0,3,58
1,14,0,58,0,0,-50,0,0,60
1,15,0,60,0,50,50,0,2,12
1,16,0,12,0,50,0,0,3,58
2,17,0,58,0,0,-50,0,0,60
2,18,0,60,0,60,60,0,2,2
2,19,0,2,1,60,0,0,3,13
1,20,0,13,0,0,-60,0,0,60
1,21,0,60,0,50,50,0,2,2
1,22,0,2,0,25,-25,0,2,57
1,23,0,57,1,100,75,1,1,66
2,24,0,66,0,0,-100,0,0,60
2,25,0,60,0,60,60,0,3,3
2,26,0,3,1,40,-20,0,2,2
2,27,0,2,1,75,35,0,3,58
2,28,0,58,0,75,0,0,3,13
2,29,0,13,1,50,-25,0,3,58
2,30,0,58,0,40,-10,0,3,58
2,31,0,58,0,75,35,0,2,57
2,32,0,57,0,50,-25,0,3,58
3,33,0,58,0,0,-50,0,0,60
3,34,0,60,0,25,25,0,3,13
3,35,0,13,1,50,25,0,3,13
3,36,0,13,0,50,0,0,3,13
4,37,0,13,0,0,-50,0,0,60
4,38,0,60,0,50,50,0,1,76
4,39,0,76,1,75,25,0,2,2
4,40,0,2,1,50,-25,0,2,12
4,41,0,12,1,75,25,0,2,2
5,42,0,2,0,0,-75,0,0,60
5,43,0,60,0,50,50,0,3,3
5,44,0,3,1,75,25,0,3,13
1,45,0,13,0,0,-75,0,0,60
1,46,0,60,0,40,40,0,2,2
1,47,1,2,1,100,60,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,3,3
2,3,1,3,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,1,75,75,0,2,2
5,3,1,2,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,27
1,3,0,27,0,25,-25,0,2,27
1,4,0,27,1,25,0,0,2,2
1,5,0,2,1,25,0,0,2,2
1,6,0,2,0,40,15,0,2,27
1,7,0,27,1,75,35,0,3,3
1,8,0,3,0,30,-45,0,3,13
1,9,0,13,1,75,45,0,2,2
1,10,0,2,0,75,0,0,3,58
2,11,0,58,0,0,-75,0,0,60
2,12,0,60,0,50,50,0,2,27
2,13,0,27,1,50,0,0,2,37
2,14,0,37,0,25,-25,0,2,27
2,15,0,27,1,30,5,0,2,27
2,16,0,27,1,50,20,0,2,27
2,17,0,27,0,25,-25,0,2,27
2,18,0,27,1,75,50,0,2,27
2,19,1,27,1,100,25,1,1,6
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,3,3
3,3,0,3,1,25,-25,0,1,36
3,4,0,36,1,25,0,0,2,37
3,5,0,37,1,50,25,0,2,22
3,6,0,22,0,50,0,0,2,27
3,7,0,27,0,25,-25,0,3,58
3,8,0,58,1,75,50,0,3,28
4,9,0,28,0,0,-75,0,0,60
4,10,0,60,0,50,50,0,2,22
4,11,0,22,1,75,25,0,2,22
4,12,0,22,1,90,15,0,3,58
4,13,0,58,1,75,-15,0,2,22
4,14,0,22,0,50,-25,0,2,37
4,15,0,37,1,40,-10,0,3,58
4,16,0,58,0,30,-10,0,2,2
4,17,1,2,1,100,70,1,1,1
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,27
5,3,0,27,1,20,-30,0,1,36
5,4,0,36,1,25,5,0,2,27
5,5,0,27,0,40,15,0,2,27
5,6,0,27,1,75,35,0,2,37
5,7,0,37,1,75,0,0,1,36
5,8,1,36,1,100,25,1,1,6
2,1,0,0,0,0,0,0,1,21
2,2,0,21,1,50,50,0,2,37
2,3,0,37,1,50,0,0,2,22
2,4,0,22,0,25,-25,0,3,58
2,5,0,58,1,75,50,0,2,27
2,6,0,27,1,10,-65,0,1,36
2,7,1,36,1,100,90,1,0,65
3,1,0,0,0,0,0,0,1,21
3,2,0,21,0,40,40,0,3,13
3,3,0,13,0,25,-15,0,3,58
3,4,1,58,1,100,75,1,0,65
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,30,30,0,2,37
4,3,0,37,1,25,-5,0,1,36
4,4,0,36,1,50,25,0,2,37
4,5,0,37,1,75,25,0,2,22
4,6,1,22,1,100,25,1,0,65
5,1,0,0,0,0,0,0,1,21
5,2,0,21,0,25,25,0,2,57
5,3,0,57,1,40,15,0,2,27
5,4,0,27,1,25,-15,0,1,36
5,5,0,36,0,25,0,0,2,57
5,6,0,57,1,10,-15,0,1,36
5,7,0,36,0,25,15,0,2,37
5,8,0,37,1,50,25,0,1,36
5,9,0,36,0,40,-10,0,2,27
5,10,0,27,0,25,-15,0,2,37
5,11,0,37,0,25,0,0,3,58
5,12,0,58,0,25,0,0,2,37
5,13,1,37,1,100,75,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,30,30,0,2,77
2,3,0,77,1,25,-5,0,1,1
2,4,0,1,1,50,25,0,2,37
2,5,0,37,1,25,-25,0,2,2
2,6,0,2,1,75,50,0,2,2
2,7,0,2,1,75,0,0,2,22
2,8,0,22,1,100,25,1,1,36
2,9,0,36,1,75,-25,0,2,2
2,10,1,2,0,75,0,0,1,66
3,1,0,0,0,0,0,0,1,21
3,2,0,21,1,10,10,0,1,1
3,3,0,1,1,50,40,0,2,2
3,4,0,2,1,50,0,0,2,2
3,5,0,2,1,50,0,0,2,2
3,6,0,2,1,50,0,0,2,2
3,7,1,2,1,100,50,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,1,25,25,0,2,2
4,3,0,2,1,25,0,0,2,2
4,4,0,2,0,25,0,0,2,27
4,5,0,27,0,25,0,0,3,13
4,6,0,13,0,25,0,0,3,13
4,7,0,13,1,25,0,0,2,2
4,8,0,2,0,25,0,0,2,2
4,9,0,2,1,75,50,0,3,3
5,10,0,3,0,0,-75,0,0,60
5,11,0,60,0,75,75,0,2,2
5,12,0,2,1,75,0,0,2,2
5,13,0,2,1,100,25,1,1,1
5,14,0,1,1,60,-40,0,2,2
5,15,1,2,1,100,40,1,0,65
2,1,0,0,0,0,0,0,1,1
2,2,0,1,1,75,75,0,3,8
2,3,0,8,1,100,25,1,0,65
3,4,0,65,0,0,-100,0,1,1
3,5,0,1,1,75,75,0,2,27
3,6,0,27,1,50,-25,0,2,22
3,7,0,22,1,50,0,0,2,22
3,8,0,22,0,50,0,0,3,58
3,9,0,58,1,75,25,0,2,72
3,10,0,72,1,50,-25,0,2,57
3,11,1,57,1,100,50,1,0,65
4,1,0,0,0,0,0,0,1,1
4,2,0,1,0,25,25,0,2,27
4,3,0,27,0,50,25,0,3,3
4,4,0,3,0,40,-10,0,2,27
4,5,0,27,1,50,10,0,2,27
4,6,0,27,1,50,0,0,3,58
4,7,0,58,1,100,50,1,2,47
5,8,0,47,0,0,-100,0,1,21
5,9,0,21,0,40,40,0,2,12
5,10,0,12,1,50,10,0,3,28
5,11,0,28,1,50,0,0,2,22
5,12,0,22,1,100,50,1,0,65
5,13,1,65,1,100,0,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,3,13
2,3,0,13,1,75,25,0,2,2
2,4,0,2,0,25,-50,0,2,2
2,5,0,2,0,25,0,0,3,58
2,6,0,58,1,50,25,0,2,22
2,7,0,22,1,100,50,1,1,1
2,8,1,1,1,100,0,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,3,13
3,3,1,13,1,100,50,1,1,71
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,75,75,0,2,2
5,3,0,2,1,75,0,0,3,8
5,4,0,8,1,100,25,1,1,6
2,5,0,6,0,0,-100,0,1,1
2,6,0,1,0,50,50,0,2,22
2,7,0,22,1,50,0,0,2,27
2,8,1,27,1,50,0,0,2,72
3,1,0,0,0,0,0,0,1,1
3,2,0,1,1,75,75,0,2,27
3,3,0,27,0,50,-25,0,2,27
3,4,0,27,0,50,0,0,3,28
3,5,0,28,0,50,0,0,2,27
3,6,0,27,1,70,20,0,2,27
3,7,0,27,1,100,30,1,1,71
4,8,0,71,0,0,-100,0,1,1
4,9,0,1,0,50,50,0,2,27
4,10,0,27,0,50,0,0,3,28
4,11,0,28,0,50,0,0,2,27
4,12,0,27,1,40,-10,0,2,22
4,13,0,22,0,50,10,0,3,58
4,14,0,58,1,75,25,0,2,27
4,15,0,27,1,75,0,0,3,58
4,16,0,58,1,100,25,1,1,1
4,17,0,1,1,100,0,1,1,71
1,18,0,71,0,0,-100,0,0,60
1,19,0,60,0,50,50,0,2,27
1,20,0,27,1,75,25,0,2,37
1,21,0,37,1,75,0,1,2,2
2,22,0,2,0,0,-75,0,0,60
2,23,0,60,0,50,50,0,2,27
2,24,0,27,1,75,25,0,2,2
3,25,0,2,0,0,-75,0,0,60
3,26,0,60,0,40,40,0,2,22
3,27,0,22,0,40,0,0,2,27
3,28,0,27,1,40,0,0,2,2
3,29,0,2,0,50,10,0,2,27
3,30,0,27,1,75,25,0,3,58
3,31,0,58,0,50,-25,0,3,8
3,32,0,8,0,50,0,0,3,28
3,33,0,28,0,50,0,0,3,58
3,34,0,58,0,25,-25,0,3,58
4,35,0,58,0,0,-25,0,0,60
4,36,0,60,0,50,50,0,2,27
4,37,0,27,1,50,0,0,3,3
4,38,0,3,0,50,0,0,2,2
4,39,0,2,0,50,0,0,2,27
4,40,0,27,1,50,0,0,3,3
5,41,0,3,0,0,-50,0,0,60
5,42,0,60,0,40,40,0,2,22
5,43,0,22,1,60,20,0,2,27
5,44,0,27,0,40,-20,0,3,28
2,45,0,28,0,0,-40,0,0,60
2,46,0,60,0,50,50,0,2,72
2,47,0,72,1,75,25,0,2,2
2,48,0,2,0,25,-50,0,3,13
2,49,0,13,0,50,25,0,3,13
2,50,0,13,1,25,-25,0,1,66
2,51,0,66,0,50,25,0,3,58
2,52,0,58,1,75,25,0,2,72
3,53,0,72,0,0,-75,0,0,60
3,54,0,60,1,100,100,1,0,70
3,55,1,70,1,100,0,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,25,25,0,1,76
4,3,0,76,1,75,50,0,2,72
4,4,0,72,0,25,-50,0,3,13
4,5,0,13,0,25,0,0,3,13
4,6,0,13,0,50,25,0,3,58
4,7,0,58,0,50,0,0,3,58
4,8,0,58,0,40,-10,0,3,13
1,9,0,13,0,0,-40,0,0,60
1,10,0,60,0,75,75,0,2,77
1,11,0,77,0,50,-25,0,2,27
1,12,1,27,0,50,0,0,2,72
3,1,0,0,0,0,0,0,0,60
3,2,0,60,1,75,75,0,2,22
3,3,0,22,0,75,0,0,2,2
3,4,0,2,1,75,0,0,2,2
3,5,0,2,1,75,0,0,2,22
3,6,0,22,0,50,-25,0,3,58
3,7,0,58,0,50,0,0,3,58
3,8,1,58,1,100,50,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,10,10,0,1,36
4,3,0,36,1,80,70,0,3,3
4,4,0,3,1,75,-5,0,2,2
4,5,1,2,1,100,25,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,10,10,0,1,21
5,3,0,21,1,75,65,0,2,57
5,4,0,57,1,75,0,0,3,3
5,5,0,3,1,50,-25,0,1,76
5,6,0,76,0,50,0,0,3,3
5,7,0,3,1,75,25,0,3,28
5,8,1,28,1,100,25,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,40,40,0,3,13
1,3,1,13,1,100,60,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,25,25,0,3,3
2,3,0,3,1,75,50,0,3,13
1,4,0,13,0,0,-75,0,0,60
1,5,0,60,0,75,75,0,3,13
1,6,0,13,1,50,-25,0,2,2
1,7,0,2,0,50,0,0,3,58
1,8,0,58,1,50,0,0,2,47
1,9,0,47,1,75,25,0,2,22
1,10,0,22,0,40,-35,0,2,12
1,11,0,12,0,75,35,0,2,27
1,12,0,27,1,100,25,1,1,71
2,13,0,71,0,0,-100,0,0,60
2,14,0,60,0,50,50,0,2,2
2,15,0,2,1,70,20,0,2,27
2,16,0,27,1,75,5,0,3,3
2,17,0,3,1,75,0,0,2,27
2,18,0,27,0,50,-25,0,3,58
2,19,0,58,1,40,-10,0,3,58
2,20,1,58,1,100,60,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,75,75,0,2,2
3,3,0,2,0,75,0,0,3,3
3,4,0,3,0,75,0,0,3,8
3,5,0,8,1,100,25,1,1,66
4,6,0,66,0,0,-100,0,0,60
4,7,0,60,0,75,75,0,3,3
4,8,1,3,1,100,25,1,0,70
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,12
5,3,0,12,1,50,0,0,3,28
5,4,1,28,1,100,50,1,1,71
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,2
1,3,1,2,1,100,25,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,2
2,3,0,2,0,40,-10,0,2,27
2,4,0,27,0,50,10,0,3,13
3,5,0,13,0,0,-50,0,0,60
3,6,0,60,0,75,75,0,2,2
3,7,0,2,1,75,0,0,2,7
3,8,0,7,0,75,0,0,3,58
4,9,0,58,0,0,-75,0,0,75
4,10,0,75,0,50,50,0,3,3
4,11,0,3,1,50,0,0,3,8
4,12,0,8,1,100,50,1,0,65
5,13,0,65,0,0,-100,0,0,60
5,14,0,60,0,50,50,0,3,13
5,15,1,13,1,100,50,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,60,60,0,3,3
1,3,0,3,1,50,-10,0,3,8
1,4,0,8,1,25,-25,0,2,2
1,5,0,2,1,75,50,0,2,2
2,6,0,2,0,0,-75,0,0,0
2,7,0,0,0,25,25,0,3,13
2,8,0,13,1,75,50,0,2,2
3,9,0,2,0,0,-75,0,1,1
3,10,0,1,1,50,50,0,3,3
3,11,0,3,1,60,10,0,3,3
5,12,0,3,0,0,-60,0,1,1
5,13,0,1,1,50,50,0,2,2
5,14,0,2,0,25,-25,0,3,28
5,15,0,28,0,25,0,0,2,12
5,16,0,12,0,25,0,0,2,12
5,17,0,12,0,25,0,0,3,13
1,18,0,13,0,0,-25,0,0,60
1,19,0,60,0,60,60,0,2,27
1,20,0,27,1,75,15,0,2,2
1,21,0,2,0,75,0,0,3,3
1,22,0,3,1,75,0,0,2,7
1,23,0,7,1,50,-25,0,3,3
1,24,0,3,0,50,0,0,2,17
1,25,0,17,0,40,-10,0,3,13
1,26,0,13,0,25,-15,0,3,13
2,27,0,13,0,0,-25,0,0,60
2,28,0,60,0,50,50,0,3,13
2,29,0,13,0,40,-10,0,3,13
2,30,0,13,1,75,35,0,2,27
4,31,0,27,0,0,-75,0,0,60
4,32,0,60,0,40,40,0,2,12
4,33,0,12,0,50,10,0,3,13
4,34,0,13,0,50,0,0,3,13
4,35,0,13,0,20,-30,0,3,13
4,36,0,13,0,50,30,0,3,58
4,37,0,58,1,75,25,0,2,2
5,38,0,2,0,0,-75,0,0,60
5,39,0,60,0,60,60,0,3,3
5,40,0,3,0,50,-10,0,2,2
5,41,0,2,1,75,25,0,3,58
5,42,0,58,1,90,15,0,2,7
5,43,0,7,0,75,-15,0,2,12
2,44,0,12,0,0,-75,0,0,60
2,45,0,60,0,25,25,0,2,22
2,46,0,22,1,25,0,0,1,36
2,47,0,36,1,75,50,0,2,27
2,48,0,27,1,100,25,1,1,36
2,49,0,36,1,90,-10,0,2,27
2,50,0,27,1,75,-15,0,2,57
4,51,0,57,0,0,-75,0,0,60
4,52,0,60,0,75,75,0,2,27
4,53,0,27,1,40,-35,0,2,37
4,54,0,37,0,75,35,0,2,27
4,55,0,27,0,75,0,0,2,42
4,56,1,42,1,75,0,0,2,42
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,27
5,3,0,27,1,50,0,0,2,22
5,4,0,22,0,50,0,0,2,27
5,5,0,27,1,50,0,0,3,28
5,6,0,28,1,75,25,0,2,37
5,7,0,37,1,75,0,0,2,27
5,8,0,27,1,75,0,0,3,58
5,9,0,58,1,75,0,0,2,27
5,10,0,27,0,50,-25,0,2,27
1,11,0,27,0,0,-50,0,1,1
1,12,0,1,0,40,40,0,2,27
1,13,0,27,1,75,35,0,3,38
1,14,1,38,1,100,25,1,1,71
2,1,0,0,0,0,0,0,1,1
2,2,0,1,0,50,50,0,2,27
2,3,0,27,0,30,-20,0,2,27
2,4,0,27,0,50,20,0,3,28
2,5,0,28,0,50,0,0,2,27
2,6,0,27,0,50,0,0,2,27
2,7,1,27,1,100,50,1,1,66
5,1,0,0,0,0,0,0,1,1
5,2,0,1,0,60,60,0,2,27
5,3,0,27,1,50,-10,0,2,22
5,4,0,22,1,75,25,0,2,27
5,5,1,27,1,100,25,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,12
1,3,0,12,0,25,-25,0,3,13
1,4,0,13,0,25,0,0,3,13
1,5,0,13,0,25,0,0,3,3
1,6,0,3,0,25,0,0,3,28
1,7,0,28,0,50,25,0,3,13
1,8,0,13,1,50,0,0,3,13
2,9,0,13,0,0,-50,0,0,60
2,10,0,60,0,75,75,0,2,2
2,11,1,2,1,100,25,1,1,56
3,1,0,0,0,0,0,0,0,60
3,2,0,60,1,75,75,0,2,22
3,3,0,22,0,40,-35,0,2,2
3,4,1,2,1,75,35,0,3,58
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,75,75,0,2,2
5,3,1,2,1,100,25,1,2,57
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,27
1,3,0,27,0,40,-35,0,2,2
1,4,0,2,1,50,10,0,2,27
1,5,0,27,1,75,25,0,3,13
1,6,0,13,1,50,-25,0,2,72
1,7,0,72,0,25,-25,0,2,47
1,8,0,47,0,75,50,0,3,13
1,9,0,13,0,50,-25,0,3,13
1,10,1,13,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,25,25,0,2,2
2,3,0,2,1,90,65,1,2,12
2,4,0,12,1,50,-40,0,2,17
2,5,0,17,0,50,0,0,2,7
2,6,0,7,0,50,0,0,2,27
2,7,0,27,1,75,25,0,2,2
2,8,1,2,1,100,25,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,0,0,0,1,36
3,3,0,36,0,50,50,0,2,22
3,4,0,22,1,50,0,0,2,37
3,5,0,37,1,30,-20,0,2,12
3,6,1,12,1,100,70,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,25,25,0,1,36
4,3,1,36,1,100,75,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,25,25,0,1,76
5,3,0,76,0,25,0,0,2,2
5,4,0,2,0,25,0,0,2,2
5,5,0,2,0,40,15,0,3,58
5,6,0,58,1,50,10,0,3,58
5,7,1,58,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,12
2,3,0,12,1,50,0,0,2,12
2,4,0,12,1,25,-25,0,3,3
2,5,0,3,1,75,50,0,2,2
2,6,0,2,1,50,-25,0,2,2
2,7,1,2,1,100,50,1,1,46
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,2
3,3,0,2,0,25,-25,0,3,13
3,4,0,13,1,75,50,0,2,2
3,5,0,2,1,50,-25,0,2,2
3,6,0,2,0,50,0,0,3,3
5,7,0,3,0,0,-50,0,0,60
5,8,0,60,0,25,25,0,3,13
5,9,0,13,1,50,25,0,2,2
5,10,1,2,1,100,50,1,1,56
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,1,50,0,0,2,22
2,4,0,22,1,75,25,0,2,22
5,5,0,22,0,0,-75,0,0,60
5,6,0,60,0,50,50,0,2,22
5,7,0,22,1,50,0,0,2,22
5,8,0,22,0,50,0,0,2,2
5,9,0,2,0,50,0,0,2,22
5,10,0,22,0,50,0,0,3,58
1,11,0,58,0,0,-50,0,0,60
1,12,0,60,0,40,40,0,2,22
1,13,0,22,1,40,0,0,2,2
1,14,0,2,1,75,35,0,2,7
1,15,0,7,0,25,-50,0,2,22
1,16,0,22,1,100,75,1,1,6
2,17,0,6,0,0,-100,0,0,60
2,18,0,60,0,75,75,0,2,2
2,19,0,2,1,50,-25,0,2,2
2,20,0,2,1,50,0,0,2,27
2,21,0,27,1,100,50,1,1,1
3,22,0,1,0,0,-100,0,0,60
3,23,0,60,0,75,75,0,2,2
3,24,0,2,1,75,0,0,2,22
3,25,0,22,1,25,-50,0,2,2
3,26,0,2,1,50,25,0,2,2
3,27,0,2,0,40,-10,0,3,3
3,28,0,3,1,40,0,0,2,2
3,29,0,2,1,100,60,1,1,1
5,30,0,1,0,0,-100,0,0,60
5,31,0,60,0,75,75,0,2,27
5,32,1,27,1,100,25,1,1,66
1,1,0,0,0,0,0,0,1,21
1,2,0,21,1,50,50,0,2,27
1,3,0,27,1,25,-25,0,2,27
1,4,0,27,1,50,25,0,3,28
1,5,0,28,0,25,-25,0,2,27
1,6,0,27,1,50,25,0,2,37
1,7,0,37,0,50,0,0,2,27
1,8,0,27,1,75,25,0,2,22
1,9,1,22,1,100,25,1,1,46
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,40,40,0,2,27
4,3,0,27,1,50,10,0,2,27
4,4,0,27,1,75,25,0,2,27
4,5,1,27,1,100,25,1,2,57
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,25,25,0,2,7
1,3,0,7,1,25,0,0,2,2
1,4,0,2,1,10,-15,0,1,36
1,5,0,36,1,25,15,0,1,1
1,6,0,1,1,25,0,0,2,2
1,7,0,2,1,10,-15,0,1,36
1,8,0,36,1,40,30,0,2,2
1,9,0,2,1,50,10,0,2,37
1,10,0,37,1,75,25,0,2,27
1,11,0,27,0,25,-50,0,3,3
1,12,0,3,0,50,25,0,3,28
